Name,Email,Password,Contact,Location,Billing Name,Billing Country,Billing State,Billing City,Billing Phone,Billing Zip,Billing Address,Shipping Name,Shipping Country,Shipping State,Shipping City,Shipping Phone,Shipping Zip,Shipping Address,Bank Name,Account Number,Swift Code,IBAN,Beneficiary Name,Currency Name,Company Name,Company Location,Company Store Name
Vendor,vendor@example.com,123456,7878787878,India,Keire,India,Maharashtra,Mumbai,02228896140,400064,198-Bombay Talkies Compd; Himanshurai Road; Malad (west),Keire,India,Maharashtra,Mumbai,02228896140,400064,198-Bombay Talkies Compd; Himanshurai Road; Malad (west),US BANK; NA,7845269652656,1234,12345,Ida F. Mullen,USD,company name,India,company store name49.36.83.154,2023-06-16,16:00:04 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-12,00:11:36 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-12,17:58:45 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-13,00:20:46 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-14,12:11:13 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-16,16:19:23 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-16,21:52:50 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-17,14:52:10 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-18,14:08:20 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-20,01:49:23 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-22,15:29:52 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-22,17:09:27 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-23,02:30:06 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-25,10:18:31 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-26,23:09:44 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-03-29,08:38:07 UTC,["necessary"],desktop,en,Safari,OS X,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-01,23:01:59 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-02,16:48:37 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-04,22:45:57 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-12,23:58:54 UTC,["necessary"],desktop,en,Chrome,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-14,00:32:11 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-26,18:09:19 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-28,03:21:27 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-30,16:22:16 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-30,16:54:53 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-30,17:15:04 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-04-30,20:49:11 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-01,08:59:07 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-01,09:00:45 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-15,14:19:10 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-21,09:17:17 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-21,09:37:29 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-27,11:42:53 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-05-27,11:58:24 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-13,10:07:13 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-18,09:15:04 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-26,17:15:05 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-26,17:21:35 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-26,17:22:14 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-26,22:38:53 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-27,05:21:11 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-28,01:13:25 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-28,01:34:06 UTC,["necessary"],desktop,en,Chrome,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-28,02:25:08 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-28,10:42:26 UTC,["necessary"],desktop,ko,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-28,21:22:59 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-28,23:55:21 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-30,14:03:46 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-30,17:49:34 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-06-30,23:30:02 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-01,01:28:31 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-01,08:06:33 UTC,["necessary"],mobile,en,Chrome,Android,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-01,13:17:10 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-01,16:43:40 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-02,00:12:14 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-02,10:30:43 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-07,05:11:39 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-07,05:18:54 UTC,["necessary"],desktop,en,Safari,OS X,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-07,05:21:43 UTC,["necessary"],desktop,en,Chrome,OS X,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-07,12:36:50 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-09,21:33:13 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-10,22:58:37 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-13,22:42:51 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-14,04:09:15 UTC,["necessary"],desktop,en,Opera,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-16,16:23:00 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-17,00:43:48 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-17,22:23:39 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-18,00:21:42 UTC,["necessary"],desktop,en,Chrome,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-18,21:51:37 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-21,02:28:06 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-21,20:54:02 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-25,00:51:31 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-27,00:37:28 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-07-29,23:21:24 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-02,01:27:59 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-02,22:32:19 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-03,05:31:05 UTC,["necessary"],desktop,en,Chrome,OS X,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-03,18:04:10 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-06,21:57:41 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-06,22:44:27 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-08,23:59:04 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-10,22:04:59 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-11,23:53:23 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-17,00:04:00 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-17,16:36:06 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-18,00:22:10 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-08-19,20:27:53 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-08-27,22:20:18 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-08-28,15:15:18 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-08-30,01:12:38 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-08-30,10:10:11 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-08-30,23:04:46 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-09-01,12:38:46 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-09-02,04:56:12 UTC,["necessary"],desktop,en,Safari,OS X,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-09-02,21:17:06 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Ahmedabad,380007,23.0276,72.5871
49.36.83.154,2024-09-03,03:25:29 UTC,["necessary"],desktop,en,Chrome,OS X,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-05,12:05:56 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-05,15:23:44 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-05,22:09:08 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-06,10:08:46 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-06,10:26:04 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-06,16:57:18 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-09,17:53:47 UTC,["necessary"],desktop,pt,Firefox,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-10,21:53:44 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-10,23:16:08 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-11,15:45:47 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-11,23:23:08 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-12,22:10:08 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-13,10:22:23 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-14,21:57:06 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-16,21:33:24 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-17,22:17:40 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-19,09:52:25 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-20,23:01:43 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-21,14:08:06 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-25,21:33:13 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-09-29,23:09:48 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-06,00:36:12 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-11,01:56:44 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-13,01:38:57 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-15,23:19:12 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-20,00:34:48 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-23,10:23:01 UTC,["necessary"],desktop,en,Chrome,Linux,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-10-31,22:14:15 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-11-09,14:17:53 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-11-09,20:15:54 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-11-09,23:28:31 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-11-10,21:55:09 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-11-19,00:09:32 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-11-19,21:27:00 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-12-01,19:12:52 UTC,["necessary"],desktop,en,Edge,Windows,India,GJ,Gujarat,Surat,395007,21.1888,72.8293
49.36.83.154,2024-12-28,01:24:56 UTC,["necessary"],mobile,en,Safari,iOS,India,GJ,Gujarat,Surat,394101,21.1888,72.8293
